bank_id,name,state,district,city,latitude,longitude,category
280751,Odisha Blood Centre (Dhh),Odisha,Baleshwar,Balasore,21.465573,86.797006,Government
32066,"Odisha Blood Centre, Angul",Odisha,Angul,Angul,20.9211366,84.8567932,Government
32052,DHH Sundargarh,Odisha,Sundargarh,Sundargarh,22.225632,84.861539,Government
32050,"Odisha Blood Centre, District Head Quarter Hospital, Parlakimundi",Odisha,Gajapati,Gajapati,20.502151,86.425929,Government
32090,"Odisha Blood Centre, Sdh, Gunupur",Odisha,Rayagada,Gunupur,19.071552,83.809261,Government
32091,Hi-Tech Medical College And Hospital Rourkela,Odisha,Sundargarh,Rourkela,22.231607,84.880158,Charitable
32016,"Odisha Blood Centre, Dhh., Nowrangpur",Odisha,Nabarangapur,Nabarangpur,20.699673,84.860217,Government
32017,"Odisha Blood Centre, D.H.H.,Jajpur",Odisha,Jajapur,Jajpur,20.846398,86.331683,Government
32058,"Odisha Blood Centre S.D. Hospital, Karanjia",Odisha,Mayurbhanj,Karanjia,21.764292,85.973327,Government
32014,Odisha Blood Centre District Head Quarter Hospital Boudh,Odisha,Baudh,Boudh,20.502151,86.425929,Government
32015,Community Welfare Society Hospital,Odisha,Sundargarh,Rourkella,22.255332,84.900917,Charitable
32059,Immunohematology And Blood Transfusion Center,Odisha,Sundargarh,Rourkela,22.2640892,84.8651084,Government
32012,"Odisha Blood Centre, Dhh, Sambalpur",Odisha,Sambalpur,Sambalpur,21.473765,83.974011,Government
32056,Kalinga Hospital Ltd. Blood Centre,Odisha,Khordha,Bhubaneswar,20.313722,85.818325,Private
32057,Odisha Blood Centre Bmc,Odisha,Khordha,Bhubaneswar,20.284891,85.82203,Government
32010,"Odisha Blood Centre (S.D. Hospital Campus), Anandapur",Odisha,Kendujhar,Anandapur,21.628282,85.596419,Government
32054,"Odisha Blood Centre, S.D.Hospital, Nilgiri",Odisha,Baleshwar,Nilgiri,21.463441,86.775551,Government
32011,"Odisha Blood Centre, D.H.H. Malkangiri",Odisha,Malkangiri,Malkangiri,18.581971,82.075923,Government
281034,Odisha Blood Centre Dhh Rayagada,Odisha,Rayagada,RAYAGADA,19.084563,83.858449,Government
280385,Odisha Blood Centre Sonepur,Odisha,Subarnapur,Sonepur,20.733471,84.926267,Government
283332,Jp Blood Centre,Odisha,Sundargarh,ROURKELA,22.277787,84.893283,Private
284100,Care Hospital Blood Centre Bank,Odisha,Khordha,Bhubaneswar,20.280206,85.775102,Private
32018,"Odisha Blood Centre, District Headquarter Hospital, Bhadrak",Odisha,Bhadrak,Bhadrak,19.901936,83.159977,Government
23009,Pondicherry Institute Of Medical Sciences,Puducherry,Puducherry,Puducherry,12.046974,79.854738,Private
23012,Sri Manakula Vinayagar Medical College Hospital,Puducherry,Puducherry,Puducherry,11.921612,79.62821,Private
23001,Indhira Gandhi Government General Hospital Blood Centre,Puducherry,Puducherry,Puducherry,11.931847,79.83303,Government
23013,Sri Lakshminarayana Institute Of Medical Sciences,Puducherry,Puducherry,Puducherry,11.938014,79.737529,Private
23002,"Govt General Hospital Blood Centre, Karaikal",Puducherry,Karaikal,Karaikal,10.917635,79.836804,Government
23014,Sri Venkateshwara Medical College Hospital And Research Centre,Puducherry,Puducherry,Puducherry,11.903661,79.701071,Private
23004,Govt General Hospital Mahe,Puducherry,Mahe,Mahe,0.0,0.0,Government
23016,Indira Gandhi Medical College And Research Institute,Puducherry,Puducherry,Puducherry,11.939856,79.79624,Government
23006,St. JosephS Hospital (Cluny),Puducherry,Puducherry,Puducherry,11.930442,79.834177,Private
23017,East Coast Hospitals,Puducherry,Puducherry,Puducherry,11.930089,79.77957,Private
23018,A.G. PadmavathiS Hospital Limited,Puducherry,Puducherry,Puducherry,11.92318,79.777662,Private
23008,Vinayaka Missions Medical College And Hospital,Puducherry,Karaikal,karaikal,10.955396,79.847776,Private
34103,JIPMER Blood Centre,Puducherry,Puducherry,Puducherry,11.957457,79.748404,Government
282721,St. RockS Hospital Cluny,Puducherry,Karaikal,Karaikal,10.935722,79.871659,Private
23010,Mahatma Gandhi Medical College And Research Institute,Puducherry,Puducherry,Puducherry,11.811867,79.778314,Private
23011,Aarupadai Veedu Medical College,Puducherry,Puducherry,Puducherry,11.831098,79.783102,Private
285153,Mohali Healthcare Blood Centre,Punjab,Ludhiana,Ludhiana,30.880501,75.846729,Private
94127,Civil Hospital Dasuya,Punjab,Hoshiarpur,Hoshiarpur,31.807263,75.665537,Government
94126,Civil Hospital Patti,Punjab,Tarn Taran,Patti,31.274623,74.853386,Government
94125,Civil Hospital Ludhiana,Punjab,Ludhiana,Ludhiana,30.906634,75.859678,Government
94124,CIVIL HOSPITAL KHARAR,Punjab,Sahibzada Ajit Singh Nagar,kharar,30.752837,76.632796,Government
285277,Deep Nursing Home And Children Hospital Ludhiana,Punjab,Ludhiana,Ludhiana,30.88946,75.837507,Private
285311,City Charitable Blood Centre,Punjab,Patiala,Patiala,30.429055,76.554674,Charitable
94128,Blood Bank Civil hospital Phagwara,Punjab,Kapurthala,Phagwara,31.226118,75.76766,Government
27008,Blood Centre Maharaj Sawan Singh Charitable Hospital,Punjab,Amritsar,Amritsar,31.51633,75.288007,Charitable
27006,Shivam Hospital Multi Hoshiapur,Punjab,Hoshiarpur,HOSHIARPUR,31.535122,75.887969,Private
94123,Civil Hospital Batala,Punjab,Gurdaspur,Batala,31.808527,75.215451,Government
94121,Civil Hospital Mansa,Punjab,Mansa,Mansa,29.985368,75.40316,Government
94120,Civil Hospital Ajnala,Punjab,Amritsar,Ajnala,31.8091472,74.26834,Government
284739,Civil Hospital Faridkot,Punjab,Faridkot,Faridkot,30.40713,74.024688,Government
27088,Adesh Institute Of Medical Sciences And Research,Punjab,Bathinda,Bhatinda,30.222218,75.058662,Private
27085,"Life Line Blood Centre, Patiala",Punjab,Patiala,Patiala,30.343682,76.399514,Charitable
27086,Satguru Pratap Singh Hospitals,Punjab,Ludhiana,Ludhiana,30.883346,75.887705,Private
27003,"Shri Guru Teg Bahadur Sahib Charitable Hospital, Ludhiana",Punjab,Ludhiana,Ludhiana,31.302247,75.572492,Charitable
283404,Dukh Niwaran Hospital Blood Centre,Punjab,Amritsar,Amritsar,31.618794,74.88928,Private
27004,Shri Raghunath Hospital Society (Regd.),Punjab,Ludhiana,LUDHIANAN,30.888778,75.795876,Private
283402,Guru Nanak Blood Center,Punjab,Ludhiana,Ludhiana,31.649955,74.883616,Private
27089,Gupta Hospital,Punjab,Bathinda,Bathinda,30.207465,74.950084,Private
27001,"Blood Centre, Sri Guru Ram Dass Insitute Of Medical Science And Research , Vallah Amritsar",Punjab,Amritsar,Amritsar,31.635855,74.966905,Private
27080,Amandeep Hospital,Punjab,Amritsar,Amritsar,31.634549,74.859014,Private
284058,Bassi Nursing Home Pvt Ltd,Punjab,Ludhiana,Ludhiana,30.88946,75.837507,Private
283640,Kyb Blood Centre,Punjab,Amritsar,Amritsar,31.650635,74.894226,Private
282672,Amandeep Medicity Blood Centre,Punjab,Amritsar,Amritsar,31.634549,74.859014,Private
27083,"Blood Donor Council,Regd. Phagwara",Punjab,Kapurthala,Kapurthala,31.219092,75.77041,Charitable
94116,Blood Bank Civil Hospital Jalandhar,Punjab,Jalandhar,Jalandhar,31.330707,75.565197,Government
94115,BLOOD BANK GURU GOBIND SINGH MEDICAL COLLEGE & HOSPITAL FARIDKOT,Punjab,Faridkot,Faridkot,30.681255,74.747606,Government
94114,"Blood Bank, Guru Nanak Dev Hospital, Amritsar",Punjab,Amritsar,Amritsar,31.649955,74.883616,Government
94113,Civil Hospital Bathinda,Punjab,Bathinda,Bhatinda,30.19344,74.947545,Government
94119,Blood bank Civil Hospital Anandpur Sahib,Punjab,Rupnagar,Rupnagar,31.238973,76.494595,Government
94118,Transfusion Medicine Govt Medical College Patiala,Punjab,Patiala,Patiala,30.409606,76.52241,Government
94117,Blood Bank Civil Hospital Pathankot,Punjab,Pathankot,Pathankot,32.2824637,75.6529524,Government
27098,Sri Guru Harkrishan Sahib Charitable Eye Hospital-Sohana,Punjab,Sahibzada Ajit Singh Nagar,sohana,30.69336,76.698763,Charitable
27010,Punjab Institute Of Medical Sciences,Punjab,Jalandhar,Jalandhar,31.306683,75.595821,Private
27011,"Daya Nand Medical College Hospital, Ludhiana",Punjab,Ludhiana,Ludhiana,30.916089,75.835767,Private
27099,Max Super Speciality Hospital Bathinda,Punjab,Bathinda,Bathinda,30.192388,74.946979,Private
283635,K K Johari Blood Centre,Punjab,Patiala,Samana,30.457707,76.48101,Private
27012,"Christian Medical College, Ludhiana",Punjab,Ludhiana,Ludhiana,30.906634,75.859678,Charitable
280761,Ivy Hospital Blood Centre Amritsar,Punjab,Amritsar,Amritsar,31.677498,74.897737,Private
284722,M/S Anand Heart And Multi-Speciality Hospital Blood Centre ( A Unit Of Prem Malhotra Healthcare Pvt.,Punjab,Tarn Taran,Bhikhiwind,31.456808,74.944945,Private
282665,Amandeep Hospital Blood Centre Pathankot,Punjab,Pathankot,Pathankot,32.2824637,75.6529524,Private
284567,Amrit Hospital Blood Centre,Punjab,Amritsar,Amritsar,31.685669,74.835585,Private
27013,Mohandai Oswal Hospital Ludhiana,Punjab,Ludhiana,Ludhiana,30.858183,75.841786,Private
284203,Park Hospital Blood Centre,Punjab,Patiala,Patiala,30.403896,76.495488,Private
27090,Grecian Superspeciality Hospital Mohali,Punjab,Sahibzada Ajit Singh Nagar,Mohali,30.709802,76.674006,Private
283594,Doaba Hospital Blood Centre,Punjab,Kapurthala,Kapurthala,31.238382,75.777532,Private
27094,Ivy Hospital Mohali,Punjab,Sahibzada Ajit Singh Nagar,Mohali,30.739307,76.713957,Private
283593,Atulaya Blood Centre,Punjab,Muktsar,Muktsar,30.977679,75.626674,Private
27095,Fortis Hospital,Punjab,Ludhiana,Ludhiana,30.889292,75.935144,Private
27092,Blood Centre Gian Sagar Medical College And Hospital,Punjab,Patiala,Rajpura,30.528959,76.671462,Charitable
27093,Sri Guru Ram Das Charitable Hospital,Punjab,Amritsar,Amritsar,31.615001,74.882255,Charitable
283590,Amcare Hospital Blood Bank,Punjab,Sahibzada Ajit Singh Nagar,Zirakpur,30.715284,76.660976,Private
94149,Civil Hospital Nabha,Punjab,Patiala,Nabha,30.370999,76.146125,Government
285296,Blood Centre M/S Capitol Hospital,Punjab,Jalandhar,Jalandhar,31.364442,75.597437,Private
94148,Civil hospital sangrur,Punjab,Sangrur,Sangroor,30.251874,75.836328,Government
94147,"Civil Hospital, Rampura Phul",Punjab,Bathinda,RAMPURA PHUL,30.274566,75.235609,Government
94146,Blood Bank CH Rajpura,Punjab,Patiala,Rajpura,30.478441,76.584065,Government
94141,Civil Hospital Moga,Punjab,Moga,Moga,30.811673,75.169349,Government
94143,Civil Hospital Mukerian,Punjab,Hoshiarpur,Hoshiarpur,31.950081,75.613623,Government
280756,Doaba Hospital Blood Centre,Punjab,Jalandhar,Jalandhar,31.325515,75.567831,Private
284717,Shaheed Bhagat Singh Blood Centre,Punjab,Shahid Bhagat Singh Nagar,Nawanshahar,30.974168,75.624152,Private
283227,Red Aid Blood Centre,Punjab,Ludhiana,Khanna,30.916789,75.854862,Private
27103,Johal Multispeciality Hospital,Punjab,Jalandhar,Jalandhar,31.321636,75.632472,Private
283743,Blood Centre Satyam Hospital,Punjab,Jalandhar,Jalandhar,31.314859,75.588206,Private
283500,Bhagwan Buddha Charitable Blood Centre,Punjab,Pathankot,Pathankot,32.320721,75.577886,Charitable
283586,Blood Centre Of Orthonova Hospital,Punjab,Jalandhar,Jalandhar,31.353268,75.580719,Private
27061,Sgl Charitable Hospital,Punjab,Jalandhar,Jalandhar,31.301186,75.597155,Charitable
283341,Kapisthal Blood Centre,Punjab,Patiala,Patiala,30.410039,76.478754,Charitable
27062,Patel Hospital Pvt. Ltd. Blood Centre Jalandhar,Punjab,Jalandhar,Jalandhar,31.330707,75.565197,Private
283581,Kaushal Hospital Blood Centre,Punjab,Sahibzada Ajit Singh Nagar,Kharar,30.724174,76.718849,Private
27060,Fortis Hospital Mohali,Punjab,Sahibzada Ajit Singh Nagar,Mohali,30.694086,76.730141,Private
284393,Sant Gurmail Singh Ji Memorial Hospital And Diagnostic Centre,Punjab,Shahid Bhagat Singh Nagar,Balachaur,30.92175,75.644566,Private
94138,Civil Hospital Kotkapura,Punjab,Faridkot,Faridkot,30.584713,74.820153,Government
94137,Civil Hospital Khanna,Punjab,Ludhiana,Ludhiana,30.703465,76.222834,Government
94136,Civil Hospital Kapurthala,Punjab,Kapurthala,Kapurthala,31.37571,75.381995,Government
94135,Indian Red Cross Regional Blood Bank LUDHIANA,Punjab,Ludhiana,Ludhiana,30.907375,75.841051,Trust
285104,Kashmiri Hospital Blood Centre,Punjab,Sangrur,Sunam,30.272531,75.869673,Private
94139,Blood Bank CH Malerkotla,Punjab,Malerkotla,Malerkotla,30.26952,75.809513,Government
94130,Civil Hospital Firozepur,Punjab,Firozpur,Ferozpur,30.952504,74.607649,Government
285107,Karan Singla Blood Centre Jagraon,Punjab,Ludhiana,jagraon,30.933618,75.830549,Private
94134,CIVIL HOSPITAL HOSHIARPUR,Punjab,Hoshiarpur,Hoshiarpur,31.530807,75.899503,Government
94133,Civil Hospital Gurdaspur,Punjab,Gurdaspur,Gurdaspur,32.040838,75.403333,Government
283619,Mittal Health Care Blood Centre,Punjab,Sangrur,Sangrur,30.239667,75.85952,Private
94131,Civil Hospital Fatehgarh sahib,Punjab,Fatehgarh Sahib,Fatehgarh Sahib,30.646899,76.390134,Government
27074,"Shri Krishna Hospital, Ludhiana",Punjab,Ludhiana,Ludhiana,30.888281,75.845858,Charitable
27078,INTERNATIONAL HOSPITAL LTD.,Punjab,Amritsar,Amritsar,31.661027,74.901373,Private
284424,New Kokila Hospital Blood Bank,Punjab,Ludhiana,Jagraon,30.906219,75.850922,Private
283575,Deep Blood Centre Faridkot,Punjab,Faridkot,Faridkot,30.593549,74.767035,Private
283572,Satyam Hospital Blood Centre,Punjab,Ludhiana,Ludhiana,30.889153,75.87541,Private
27072,Deepak Memorial Hospital,Punjab,Ludhiana,Ludhiana,30.892357,75.811069,Private
283571,Raj Hospital Blood Centre,Punjab,Pathankot,Pathankot,32.255026,75.672879,Private
283570,Guru Nanak Dev Charitable Hospital Blood Centre,Punjab,Bathinda,BATHINDA,31.649955,74.883616,Private
283690,Mehar Hospital A Unit Of Mehar Mediserve Llp,Punjab,Sahibzada Ajit Singh Nagar,Zirakpur,30.719231,76.731505,Private
284938,Pasricha Hospital,Punjab,Jalandhar,Jalandhar,31.329168,75.559575,Private
283329,Chhabra Hospital Blood Centre,Punjab,Jalandhar,Nakoda,31.315717,75.596567,Private
283569,"Kamal Multispeciality Blood Centre,",Punjab,Jalandhar,Jalandhar,31.321636,75.632472,Private
283689,Oxford Hospital Blood Centre,Punjab,Jalandhar,Jalandhar,31.331113,75.611417,Private
283600,Satnam Hospital Blood Centre,Punjab,Hoshiarpur,Hoshiarpur,31.531631,75.94873,Private
284810,Pragma Medical Institution,Punjab,Bathinda,Bathin,30.235805,74.936868,Private
283204,Alpha Blood Centre Rupnagar,Punjab,Rupnagar,Rupnagar,30.966052,76.52516,Private
27045,Sacred Heart Hospital,Punjab,Jalandhar,Jalandhar,31.363857,75.550527,Private
27046,Babbar Heart Care Center And General Hospital Blood Center,Punjab,Gurdaspur,Gurdaspur,31.925726,75.281469,Private
282597,M/S Smt. Paarvati Devi Hospital Unit-2 Blood Centre,Punjab,Amritsar,Amritsar,31.594653,74.835094,Private
283322,Knowledge Villa Integrated Education And Welfare Society Blood Center,Punjab,Amritsar,Amritsar,31.63359,74.884993,Private
284770,Patiala Hospital Blood Centre,Punjab,Malerkotla,Malerkotla,30.253292,75.838461,Private
27040,Tagore Heart Care And Research Centre Pvt. Ltd. Jalandhar,Punjab,Jalandhar,Jalandhar,31.337046,75.563262,Private
93104,JIS MEDICAL COLLEGE AND HOSPITAL BLOOD CENTRE,Punjab,Ludhiana,Ludhiana,30.949539,75.842842,Private
93103,Kohli hospital blood centre,Punjab,Rupnagar,Anandpur sahib,30.984701,76.565295,Private
94159,JBMM Civil Hospital amritsar,Punjab,Amritsar,Amritsar,31.616646,74.854996,Government
93102,Esic medical college and hospital,Punjab,Ludhiana,Ludhiana,30.866688,75.857725,Government
93101,Sarabsukh Blood Centre Gurdaspur,Punjab,Gurdaspur,BATALA,31.920961,75.315655,Private
93108,BATHINDA NEUROSPINE BLOOD CENTRE,Punjab,Bathinda,BATHINDA,30.239654,74.921898,Private
93107,Blood Centre of Guru Nanak Dev Charitable Healthcare Society Blood Centre,Punjab,Sangrur,Sangrur,30.233991,75.880473,Charitable
93106,Humanity Blood Centre gurdaspur,Punjab,Gurdaspur,Gurdaspur,31.949506,75.28701,Private
93105,Edison Hospital Blood Centre,Punjab,Sahibzada Ajit Singh Nagar,Mohali,30.647367,76.726391,Private
94152,Blood Bank Distt Hospital Mohali,Punjab,Sahibzada Ajit Singh Nagar,Mohali,30.694086,76.730141,Government
94151,Civil Hospital Samrala,Punjab,Ludhiana,Ludhiana,0.0,0.0,Government
280729,Garg Hospital Blood Centre,Punjab,Moga,Moga,30.820901,75.136704,Private
94150,Bhakrabeas Management Board,Punjab,Rupnagar,Nangal,30.986639,76.538903,Government
94156,Blood Bank Civil Hospital Barnala,Punjab,Barnala,Barnala,30.375616,75.544877,Government
280727,Neelam Hospital Blood Centre,Punjab,Patiala,Rajpura,30.395003,76.503076,Private
94155,Blood Bank Civil Hospital Tarn Taran,Punjab,Tarn Taran,Tarn Taran,31.458838,74.923433,Government
94154,Blood Centre Civil Hospital Rupnagar,Punjab,Rupnagar,Roopnagar,30.966052,76.52516,Government
94153,Civil Hospital Abohar,Punjab,Fazilka,Fazilka,30.141667,74.198522,Government
27054,Bhai Ghanaiyaji Charitable Blood Bank,Punjab,Hoshiarpur,Hoshiarpur,31.535364,75.901668,Charitable
27053,"Civil Hospital, Nakodar",Punjab,Jalandhar,Jalandhar,31.128006,75.47587,Government
27056,Adlakha Hospital,Punjab,Amritsar,Amritsar,31.662054,74.878386,Private
284127,"159 General Hospital Blood Center ,Ferozepur",Punjab,Firozpur,Firozpur,30.936229,74.594023,Government
27057,Indian Medical Association Blood Centre,Punjab,Hoshiarpur,Hoshiarpur,31.530798,75.90642,Private
283830,Emc Blood Centre,Punjab,Amritsar,Amritsar,31.644417,74.891366,Private
282585,Aykai Hospital Blood Centre,Punjab,Ludhiana,Ludhiana,30.92584,75.851271,Private
283433,Shrimann Blood Centre,Punjab,Jalandhar,JALANDHAR,31.330493,75.570701,Private
283399,Vardhman Mahaveer Healthcare Blood Centre,Punjab,Patiala,Patiala,30.402485,76.512384,Private
284883,Blood Centre of Shree Balaji Samaj Sewa Singh,Punjab,Faridkot,Kotkapura,30.566408,74.755358,Charitable
283431,Karan Hospital Multi Speciality Centre Samrala,Punjab,Ludhiana,Samrala,30.858408,75.864044,Private
284881,White Medical College,Punjab,Pathankot,Pathankot,32.271912,75.656091,Private
284089,Punjab Cancer Care And Multispeciality Hospital,Punjab,Bathinda,Bathinda,30.20796,75.022203,Private
27051,Dr. Kanwaljit Singh Grover Memorial Blood Centre,Punjab,Jalandhar,Jalandhar,31.3150872,75.5732243,Private
283670,Guru Kirpa Blood Centre,Punjab,Rupnagar,Rupnagar,30.959102,76.559183,Private
284120,Manav Kalyan Blood Center,Punjab,Fazilka,ABOHAR,30.154226,74.210536,Private
285133,Induss Medicity Hospital Blood Centre,Punjab,Ludhiana,Block B induss medicity hospital Barewal road,30.87837,75.831733,Private
282739,Blood Centre M/S Pulse Hospital ( A Unit Of Sohmed Care Private Limited,Punjab,Amritsar,Amritsar,31.630082,74.963878,Private
282736,Mittal Hospital Blood Centre,Punjab,Moga,Moga,30.842514,75.168855,Private
283825,Hardev Singh Sran Blood Centre,Punjab,Mansa,Mansa,29.997556,75.415497,Private
283667,Humanity Blood Centre,Punjab,Amritsar,Amritsar,31.628643,74.922296,Private
280310,Guru Nanak Dev Super-Specialty Hospital Tarn Taran,Punjab,Tarn Taran,Tarn Taran,31.446706,74.937133,Private
283666,Parkash Blood Centre,Punjab,Amritsar,Amritsar,31.620814,74.861521,Private
284511,The Corporate Hospital Blood Centre,Punjab,Amritsar,Amritsar,31.641267,74.910619,Private
284079,Ram Blood Centre,Punjab,Fatehgarh Sahib,KHAMANON,30.642866,76.362682,Private
281484,"M/S 9 Air Force Hospital Blood Centre, Halwara",Punjab,Ludhiana,Halwara,30.876477,75.843805,Government
283781,Indrani Blood Centre,Punjab,Bathinda,Bathinda,30.229699,74.929965,Private
283140,Prolife Hospitals Blood Centre,Punjab,Ludhiana,LUDHIANA,30.901855,75.829108,Private
284909,Being Human Blood Donation Society Blood Center,Punjab,Gurdaspur,1st floor shah gym building OPP guru Nanak college Jalandhar,31.942814,75.285621,Charitable
280829,Ivy Blood Centre Khanna,Punjab,Ludhiana,Khanna,30.703465,76.222834,Private
285307,Krishna Blood Centre,Punjab,Bathinda,Bathinda,30.888281,75.845858,Private
280309,Max Super Speciality Hospital Mohali,Punjab,Sahibzada Ajit Singh Nagar,MOHALI,30.192388,74.946979,Private
94177,AIIMS Bathinda Blood Centre,Punjab,Bathinda,Bathinda (Punjab),30.255962,74.969647,Government
280308,Indus International Hospital,Punjab,Sahibzada Ajit Singh Nagar,Sahibzada Ajit Singh Nagar,30.741868,76.691382,Private
27032,B.D.C Blood Centre Nawanshahr,Punjab,Shahid Bhagat Singh Nagar,NAWANSHAHR,30.911628,75.635914,Charitable
282602,Preet Multispecailty Hospital And Surgical Centre,Punjab,Ludhiana,Ludhiana,30.924861,75.834112,Private
27036,Kidney Hospital And Lifeline Medical Institutions,Punjab,Jalandhar,Jalandhar,31.304465,75.587635,Private
283655,Wadi Hospital Blood Centre,Punjab,Bathinda,Bathinda,30.25171,74.928206,Private
284863,M/S Rimt Medical College And Hospital Blood Centre,Punjab,Fatehgarh Sahib,Mandi Gobindgarh,30.674479,76.376989,Private
284346,Homi Bhabha Cancer Hospital And Research Centre,Punjab,Sahibzada Ajit Singh Nagar,New Chandigarh,30.680387,76.702248,Government
283770,Anil Baghi Hospital,Punjab,Firozpur,Ferozpur,30.965121,74.595556,Private
285313,Shekhawati Zanana Blood Centre,Rajasthan,Sikar,Sikar,27.60437,75.138229,Private
28055,National Institute Of Medical Sciences (Medical College And Hospital),Rajasthan,Jaipur,Jaipur,27.192337,75.954816,Private
28056,North Western Railway Hospital,Rajasthan,Ajmer,Ajmer,26.439622,74.639781,Government
282956,Chc Bhusawar Bsu,Rajasthan,Bharatpur,BHUSAWAR,13.622689,38.785232,Government
28053,Blood Centre Mahatma Gandhi Hospital,Rajasthan,Jaipur,Jaipur,25.347562,74.641874,Private
282953,Chc Kelwara,Rajasthan,Baran,KELWARA,-0.010542,-0.01572,Government
28058,Paras Blood Center Charitable Trust Jodhpur,Rajasthan,Jodhpur,Jodhpur,26.269415,73.007401,Charitable
283367,General Hospital Blood Centre Jalore,Rajasthan,Jalor,Jalore,25.235099,72.504023,Government
284575,Blood Centre Military Hospital,Rajasthan,Jodhpur,JODHPUR,26.310265,74.727086,Government
282397,Chc Kaithoon,Rajasthan,Kota,KAITHOON,25.188351,75.860078,Government
283363,Manipal Hospital Jaipur,Rajasthan,Jaipur,Jaipur,26.856547,75.800524,Private
283361,Dr. Rampal Blood Centre,Rajasthan,Jaipur,Jaipur,26.883186,75.784146,Charitable
283360,Rotary Blood Centre Jodhpur,Rajasthan,Jodhpur,Jodhpur,26.269415,73.007401,Charitable
28050,Seth Makhan Lal Mahawar Charitable Blood Centre,Rajasthan,Alwar,Alwar,27.550891,76.615215,Charitable
283914,Gurukripa Blood Centre Sikar,Rajasthan,Sikar,Sikar,27.589448,75.114721,Private
280404,Jaipur Blood Centre,Rajasthan,Jaipur,Jaipur,26.856547,75.800524,Private
28066,S.K. Soni Hospital,Rajasthan,Jaipur,Jaipur,26.968848,75.773365,Private
28067,"KRISHNA ROTARY BLOOD BANK, KOTA",Rajasthan,Kota,Kota,25.153422,75.851833,Charitable
280402,Barala Hospital And Research Centre,Rajasthan,Jaipur,jaipur,26.88687,75.83414,Private
28064,Sanjeevani Blood Center,Rajasthan,Bikaner,Bikaner,26.600776,75.727089,Private
28065,Govt Y.N.(Yagy Naryan) Hospital Kishangarh Ajmer,Rajasthan,Ajmer,Kishangarh,26.441862,74.643734,Government
280403,Ram Blood Centre,Rajasthan,Jaipur,CHOMU,26.917516,75.782735,Charitable
280400,Eternal Heart Care Centre And Research Institute Pvt Ltd,Rajasthan,Jaipur,jaipur,26.863267,75.805818,Private
284569,Rajdhani Blood Centre,Rajasthan,Dhaulpur,dhaulpur,26.667957,75.680339,Charitable
282389,Dh Ramganj Mandi,Rajasthan,Kota,RAMGANJ MANDI,25.15668,75.839416,Government
28068,Dist. Govt. Hosp. Blood Center,Rajasthan,Dausa,Dausa,26.683897,75.696496,Government
284205,Ism Blood Centre,Rajasthan,Jaipur,JAIPUR,26.901214,75.802899,Private
284326,Vande Blood Centre,Rajasthan,Jaipur,Jaipur,26.872526,75.820227,Charitable
28069,Hbs Trust Hospital And Medical Research Center Blood Center,Rajasthan,Phalodi,Phalodi,26.474396,74.612285,Charitable
284323,Nagaur Blood Centre,Rajasthan,Nagaur,Nagaur,29.59735,74.374582,Charitable
284563,Jiet Medical College And Hospital Blood Centeer,Rajasthan,Jodhpur,JODHPUR,26.276088,72.98684,Private
283595,Blood Centre Ms A.G.Hospital Govt. Pbm Hospital Bikaner,Rajasthan,Bikaner,Bikaner,26.735504,75.717756,Government
28062,Birla Sarvajanik Hospital,Rajasthan,Jhunjhunun,Pilani,28.358777,75.604018,Private
28063,Shri Munshi Ram Mittal Memorial Seva Samiti Blood Center,Rajasthan,Sikar,Sikar,27.612976,75.150611,Charitable
283471,Stuti Hospital Blood Centre,Rajasthan,Rajsamand,Deogarh,27.185022,75.931858,Private
28060,Ramsnehi Chikitsalaya Blood Centre,Rajasthan,Bhilwara,Bhilwara,26.914775,75.824649,Private
28061,Agrasen Blood Centre,Rajasthan,Jaipur,Jaipur,26.957297,75.777845,Charitable
285211,Chc Khandar,Rajasthan,Sawai Madhopur,Khandar,26.480756,76.737576,Government
28039,Sri Jawahir Hospital Jaisalmer,Rajasthan,Jaisalmer,Jaisalmer,26.656137,75.686784,Government
28033,Sh Haridev Joshi General Hospital Dungarpur,Rajasthan,Dungarpur,Dungarpur,23.858847,73.71089,Government
28034,Blood Centre Kota Blood Bank Society,Rajasthan,Kota,Kota,25.15205,75.835195,Charitable
28032,Monilek Hospital And Research Centre,Rajasthan,Jaipur,Jaipur,26.88687,75.83414,Charitable
284317,Ayushman Blood Center,Rajasthan,Jaipur,Jaipur,26.847963,75.793453,Charitable
28037,District Hospital Chittorgarh,Rajasthan,Chittaurgarh,Chittorgarh,26.480467,74.612236,Government
284438,Merta City Blood Center,Rajasthan,Nagaur,MERTA CITY NAGAUR,29.615862,74.270926,Charitable
28038,"District Hospital Blood Centre, Pratapgarh",Rajasthan,Pratapgarh,Pratapgarh,26.69094,75.722822,Government
284436,Rajdhani Blood Centre,Rajasthan,Jaipur,Jaipur,26.893008,75.840198,Charitable
28035,Jln Govt Hospital Nagaur,Rajasthan,Nagaur,Nagaur,29.653385,74.278326,Government
28036,Government S. K. Hospital Blood Centre Sikar,Rajasthan,Sikar,Sikar,26.241797,73.021563,Government
283344,B. Lal Blood Centre,Rajasthan,Jalor,Sanchore,25.268011,72.514521,Private
283584,Jan Kalyan Blood Centre,Rajasthan,Jaipur,Jaipur,26.92069,75.786398,Charitable
284430,Bhamashah Sushil Kumar Bihani Blood Center (Run By Seth Girdhari Lal Bihani Sanatan Dharm Shiksha,Rajasthan,Ganganagar,Sri Ganganagar,29.882105,73.817701,Private
