bank_id,state,district,facility_tier,district_bank_count,state_bank_count,capacity_proxy,dengue_monsoon_multiplier,facility_demand_multiplier,discard_target,regional_calibration_source
554,Madhya Pradesh,Indore,urban_referral,22,164,4.295,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
23120,Madhya Pradesh,Narsimhapur,metro_tertiary_hub,1,164,5.109,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
557,Madhya Pradesh,Indore,metro_tertiary_hub,22,164,7.888,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
559,Madhya Pradesh,Indore,urban_referral,22,164,4.295,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284496,Madhya Pradesh,Guna,peripheral_center,2,164,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
282593,Madhya Pradesh,Indore,urban_referral,22,164,6.78,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
1538,Madhya Pradesh,Guna,urban_referral,2,164,4.05,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284010,Madhya Pradesh,Narmadapuram,district_center,6,164,2.866,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
280290,Madhya Pradesh,Jabalpur,metro_tertiary_hub,7,164,6.544,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
23138,Madhya Pradesh,Chhindwara,urban_referral,3,164,5.319,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
1547,Madhya Pradesh,Narmadapuram,district_center,6,164,2.866,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
281812,Madhya Pradesh,Ratlam,peripheral_center,3,164,2.066,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
561,Madhya Pradesh,Indore,urban_referral,22,164,6.493,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
563,Madhya Pradesh,Indore,metro_tertiary_hub,22,164,7.6,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
1545,Madhya Pradesh,Ratlam,urban_referral,3,164,4.744,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
564,Madhya Pradesh,Indore,urban_referral,22,164,4.295,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
1543,Madhya Pradesh,Dewas,peripheral_center,4,164,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
566,Madhya Pradesh,Indore,urban_referral,22,164,6.693,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280563,Madhya Pradesh,Bhopal,urban_referral,29,164,4.561,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
567,Madhya Pradesh,Indore,metro_tertiary_hub,22,164,8.139,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
1540,Madhya Pradesh,Jabalpur,district_center,7,164,2.999,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284248,Madhya Pradesh,Indore,urban_referral,22,164,6.493,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280286,Madhya Pradesh,Burhanpur,urban_referral,3,164,4.744,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
569,Madhya Pradesh,Indore,urban_referral,22,164,4.295,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280285,Madhya Pradesh,Indore,urban_referral,22,164,4.295,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280282,Madhya Pradesh,Gwalior,district_center,10,164,3.318,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
282582,Madhya Pradesh,Sagar,peripheral_center,4,164,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
283791,Madhya Pradesh,Indore,metro_tertiary_hub,22,164,7.774,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284481,Madhya Pradesh,Bhopal,urban_referral,29,164,6.758,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
285099,Madhya Pradesh,Dhar,district_center,5,164,2.712,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
23109,Madhya Pradesh,Mandsaur,metro_tertiary_hub,2,164,6.207,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
285255,Madhya Pradesh,Jabalpur,district_center,7,164,2.999,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
23101,Madhya Pradesh,Indore,metro_tertiary_hub,22,164,8.362,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
23102,Madhya Pradesh,Bhopal,metro_tertiary_hub,29,164,8.117,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
23103,Madhya Pradesh,Gwalior,district_center,10,164,3.318,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
23104,Madhya Pradesh,Katni,peripheral_center,1,164,1.373,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
23106,Madhya Pradesh,Shivpuri,peripheral_center,2,164,2.472,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
571,Madhya Pradesh,Indore,urban_referral,22,164,4.295,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281804,Madhya Pradesh,Agar Malwa,peripheral_center,2,164,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
23107,Madhya Pradesh,Shahdol,urban_referral,2,164,4.05,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
23180,Madhya Pradesh,Ujjain,peripheral_center,4,164,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
23184,Madhya Pradesh,Betul,peripheral_center,4,164,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
284878,Madhya Pradesh,Indore,urban_referral,22,164,7.004,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
576,Madhya Pradesh,Gwalior,district_center,10,164,3.318,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
577,Madhya Pradesh,Gwalior,district_center,10,164,3.318,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283420,Madhya Pradesh,Ashoknagar,peripheral_center,2,164,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
284470,Madhya Pradesh,Harda,peripheral_center,2,164,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
23119,Madhya Pradesh,Satna,metro_tertiary_hub,3,164,5.851,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
23111,Madhya Pradesh,Harda,peripheral_center,2,164,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
23112,Madhya Pradesh,Seoni,peripheral_center,2,164,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
281918,Madhya Pradesh,Rewa,peripheral_center,4,164,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
23115,Madhya Pradesh,Betul,urban_referral,4,164,5.167,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
23116,Madhya Pradesh,Jabalpur,urban_referral,7,164,5.319,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
581,Madhya Pradesh,Ujjain,metro_tertiary_hub,4,164,6.074,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
23118,Madhya Pradesh,Barwani,urban_referral,2,164,4.657,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
583,Madhya Pradesh,Ujjain,peripheral_center,4,164,2.983,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
284904,Madhya Pradesh,Barwani,peripheral_center,2,164,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
283418,Madhya Pradesh,Seoni,peripheral_center,2,164,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
584,Madhya Pradesh,Dhar,district_center,5,164,2.712,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
585,Madhya Pradesh,Narmadapuram,district_center,6,164,2.866,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283417,Madhya Pradesh,Balaghat,peripheral_center,2,164,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
586,Madhya Pradesh,Narmadapuram,urban_referral,6,164,4.715,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
587,Madhya Pradesh,Betul,urban_referral,4,164,5.408,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284900,Madhya Pradesh,Ujjain,urban_referral,4,164,4.967,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
588,Madhya Pradesh,Jhabua,peripheral_center,2,164,1.779,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
283414,Madhya Pradesh,Dhar,district_center,5,164,2.712,1.06,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283656,Madhya Pradesh,Bhopal,urban_referral,29,164,6.758,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
589,Madhya Pradesh,Sagar,peripheral_center,4,164,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
284469,Madhya Pradesh,Dewas,metro_tertiary_hub,4,164,6.585,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
280541,Madhya Pradesh,Dewas,urban_referral,4,164,4.849,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284468,Madhya Pradesh,Ratlam,peripheral_center,3,164,2.066,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
504,Madhya Pradesh,Jabalpur,metro_tertiary_hub,7,164,7.371,1.06,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
505,Madhya Pradesh,Rewa,peripheral_center,4,164,2.289,1.06,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
507,Madhya Pradesh,Bhopal,urban_referral,29,164,4.561,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
285272,Madhya Pradesh,Agar Malwa,urban_referral,2,164,4.205,1.06,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18135,Maharashtra,Parbhani,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18256,Maharashtra,Amravati,district_center,8,379,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18014,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18136,Maharashtra,Mumbai,metro_tertiary_hub,51,379,7.163,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18015,Maharashtra,Mumbai,metro_tertiary_hub,51,379,6.47,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18257,Maharashtra,Amravati,urban_referral,8,379,4.456,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18137,Maharashtra,Ahmadnagar,district_center,14,379,3.628,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18258,Maharashtra,Akola,urban_referral,6,379,4.715,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18016,Maharashtra,Mumbai,metro_tertiary_hub,51,379,8.262,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18138,Maharashtra,Ahmadnagar,district_center,14,379,4.321,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18017,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18252,Maharashtra,Aurangabad,district_center,10,379,3.318,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18131,Maharashtra,Solapur,urban_referral,20,379,6.402,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18011,Maharashtra,Chandrapur,urban_referral,6,379,5.745,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
285312,Maharashtra,Sindhudurg,peripheral_center,4,379,2.289,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
18253,Maharashtra,Amravati,district_center,8,379,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18132,Maharashtra,Kolhapur,metro_tertiary_hub,13,379,7.237,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18134,Maharashtra,Sangli,urban_referral,16,379,5.092,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18250,Maharashtra,Parbhani,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18251,Maharashtra,Osmanabad,peripheral_center,3,379,2.066,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
18130,Maharashtra,Sangli,urban_referral,16,379,3.993,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284454,Maharashtra,Thane,urban_referral,28,379,4.527,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18139,Maharashtra,Ahmadnagar,urban_referral,14,379,5.477,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18018,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18019,Maharashtra,Mumbai,metro_tertiary_hub,51,379,6.47,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18267,Maharashtra,Washim,urban_referral,4,379,4.379,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18025,Maharashtra,Mumbai,metro_tertiary_hub,51,379,8.204,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18146,Maharashtra,Ahmadnagar,district_center,14,379,3.628,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18026,Maharashtra,Akola,urban_referral,6,379,5.671,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18147,Maharashtra,Ahmadnagar,urban_referral,14,379,6.641,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18268,Maharashtra,Latur,district_center,8,379,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18269,Maharashtra,Buldana,district_center,5,379,2.712,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18027,Maharashtra,Bid,urban_referral,7,379,4.849,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18149,Maharashtra,Ahmadnagar,district_center,14,379,3.628,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18021,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18142,Maharashtra,Ahmadnagar,district_center,14,379,3.628,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18264,Maharashtra,Akola,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18022,Maharashtra,Mumbai,metro_tertiary_hub,51,379,8.507,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18143,Maharashtra,Ahmadnagar,district_center,14,379,3.628,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18144,Maharashtra,Ahmadnagar,urban_referral,14,379,4.967,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18265,Maharashtra,Nagpur,urban_referral,18,379,4.798,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18023,Maharashtra,Mumbai,metro_tertiary_hub,51,379,8.367,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18024,Maharashtra,Mumbai,metro_tertiary_hub,51,379,10.814,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18266,Maharashtra,Akola,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18140,Maharashtra,Ahmadnagar,district_center,14,379,3.628,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18261,Maharashtra,Akola,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18141,Maharashtra,Ahmadnagar,district_center,14,379,3.628,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18262,Maharashtra,Parbhani,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283233,Maharashtra,Solapur,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18234,Maharashtra,Chandrapur,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18113,Maharashtra,Solapur,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18114,Maharashtra,Solapur,urban_referral,20,379,4.898,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18236,Maharashtra,Latur,metro_tertiary_hub,8,379,6.662,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18115,Maharashtra,Solapur,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18116,Maharashtra,Kolhapur,urban_referral,13,379,6.507,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18230,Maharashtra,Buldana,urban_referral,5,379,4.338,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18231,Maharashtra,Bid,district_center,7,379,2.999,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18232,Maharashtra,Bid,district_center,7,379,2.999,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18112,Maharashtra,Nashik,metro_tertiary_hub,20,379,7.723,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284555,Maharashtra,Pune,metro_tertiary_hub,48,379,5.312,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284433,Maharashtra,Satara,district_center,12,379,3.485,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284432,Maharashtra,Bid,district_center,7,379,2.999,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18117,Maharashtra,Buldana,district_center,5,379,2.712,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18238,Maharashtra,Latur,metro_tertiary_hub,8,379,6.708,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18118,Maharashtra,Kolhapur,urban_referral,13,379,4.898,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18124,Maharashtra,Kolhapur,district_center,13,379,3.559,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18003,Maharashtra,Mumbai,metro_tertiary_hub,51,379,6.064,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18125,Maharashtra,Kolhapur,urban_referral,13,379,5.408,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18247,Maharashtra,Mumbai,metro_tertiary_hub,51,379,7.163,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18005,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18126,Maharashtra,Kolhapur,urban_referral,13,379,5.996,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18006,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18120,Maharashtra,Kolhapur,district_center,13,379,3.559,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18241,Maharashtra,Osmanabad,peripheral_center,3,379,2.066,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
18121,Maharashtra,Kolhapur,urban_referral,13,379,6.197,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18243,Maharashtra,Nanded,district_center,8,379,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18001,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18122,Maharashtra,Kolhapur,metro_tertiary_hub,13,379,7.426,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18244,Maharashtra,Nanded,district_center,8,379,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18002,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18123,Maharashtra,Kolhapur,metro_tertiary_hub,13,379,7.195,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18240,Maharashtra,Chandrapur,urban_referral,6,379,5.671,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283339,Maharashtra,Ahmadnagar,district_center,14,379,3.628,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
281039,Maharashtra,Nashik,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18007,Maharashtra,Mumbai,metro_tertiary_hub,51,379,7.568,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18008,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18129,Maharashtra,Pune,metro_tertiary_hub,48,379,8.202,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18009,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284140,Maharashtra,Nanded,district_center,8,379,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18214,Maharashtra,Raigarh,district_center,10,379,3.318,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18215,Maharashtra,Raigarh,district_center,10,379,3.318,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
27164,Maharashtra,Nashik,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
27165,Maharashtra,Nashik,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
27162,Maharashtra,Pune,metro_tertiary_hub,48,379,5.312,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
27163,Maharashtra,Parbhani,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
27168,Maharashtra,Parbhani,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
27169,Maharashtra,Wardha,peripheral_center,4,379,2.289,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
27166,Maharashtra,Thane,urban_referral,28,379,6.607,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
27167,Maharashtra,Pune,metro_tertiary_hub,48,379,5.312,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
284016,Maharashtra,Mumbai,metro_tertiary_hub,51,379,8.982,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
283289,Maharashtra,Solapur,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284015,Maharashtra,Yavatmal,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284499,Maharashtra,Sangli,urban_referral,16,379,3.993,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284498,Maharashtra,Washim,peripheral_center,4,379,2.289,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
284014,Maharashtra,Solapur,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283287,Maharashtra,Pune,metro_tertiary_hub,48,379,5.312,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18216,Maharashtra,Raigarh,district_center,10,379,3.318,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
27160,Maharashtra,Yavatmal,district_center,6,379,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284254,Maharashtra,Aurangabad,district_center,10,379,3.318,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283286,Maharashtra,Raigarh,district_center,10,379,3.318,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18223,Maharashtra,Aurangabad,metro_tertiary_hub,10,379,8.237,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18102,Maharashtra,Satara,metro_tertiary_hub,12,379,7.163,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
18103,Maharashtra,Satara,urban_referral,12,379,6.29,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18225,Maharashtra,Aurangabad,district_center,10,379,3.318,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18104,Maharashtra,Satara,district_center,12,379,3.485,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18105,Maharashtra,Satara,district_center,12,379,4.178,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
18226,Maharashtra,Aurangabad,urban_referral,10,379,6.123,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18220,Maharashtra,Latur,urban_referral,8,379,5.755,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18221,Maharashtra,Dhule,district_center,7,379,2.999,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
27174,Maharashtra,Thane,urban_referral,28,379,4.527,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
27177,Maharashtra,Amravati,district_center,8,379,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284246,Maharashtra,Nandurbar,peripheral_center,3,379,2.066,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
27171,Maharashtra,Dhule,urban_referral,7,379,4.849,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18227,Maharashtra,Jalna,urban_referral,3,379,3.933,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18107,Maharashtra,Solapur,urban_referral,20,379,5.591,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18228,Maharashtra,Jalna,peripheral_center,3,379,2.066,1.166,0.68,0.24,India public literature pattern mapped by facility tier and dengue-prone state
18108,Maharashtra,Solapur,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
18109,Maharashtra,Solapur,urban_referral,20,379,5.303,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
27170,Maharashtra,Aurangabad,district_center,10,379,3.318,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284361,Maharashtra,Nashik,urban_referral,20,379,4.205,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284360,Maharashtra,Mumbai,metro_tertiary_hub,51,379,5.371,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
